,id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
3443,62835,tt1657507,1.205338,40000000,60965854,Colombiana,Zoe Saldana|Cliff Curtis|Callum Blue|Michael Vartan|Lennie James,http://www.colombiana-movie.com/,Olivier Megaton,Revenge is beautiful.,street gang|uncle|female assassin|witness to murder,"Zoe Saldana plays a young woman who, after witnessing her parentsâ€™ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",108,Action|Thriller|Crime|Drama,TF1 Films Production|Canal+|CinÃ©CinÃ©ma|Grive Productions|EuropaCorp,7/27/11,554,6.5,2011,38775921.7036588,59100179.532517396
3444,44943,tt1217613,1.19533,70000000,202466756,Battle: Los Angeles,Aaron Eckhart|RamÃ³n RodrÃ­guez|Will Rothhaar|Cory Hardrict|Jim Parrack,http://www.battlela.com,Jonathan Liebesman,It's not war. It's survival.,saving the world|hero|marine corps|chaos|retirement,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.",116,Action|Science Fiction,Columbia Pictures|Original Film|Relativity Media,3/8/11,1041,5.5,2011,67857862.98140301,196270876.956245
3445,55779,tt1622979,1.176723,47000000,157887643,Final Destination 5,Emma Bell|Nicholas D'Agosto|Miles Fisher|Ellen Wroe|Jacqueline MacInnes Wood,http://finaldestinationmovie.warnerbros.com/index.html,Steven Quale,We all share a common destination.,premonition|death by accident|crash|end is here|duringcreditsstinger,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one manâ€™s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Deathâ€™s sinister agenda.",92,Horror|Mystery,New Line Cinema|Practical Pictures|Parallel Zide,8/12/11,493,5.9,2011,45561708.0017992,153055972.073581
3446,45610,tt1586752,1.128994,30000000,2527904,Machine Gun Preacher,Gerard Butler|Michelle Monaghan|Justin Michael Brandt|Richard Goteri|Peter Carey,http://www.machinegunpreacher.org/movie/,Marc Forster,Hope is the greatest weapon of all,underage soldier|duringcreditsstinger,"The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",129,Action|Thriller|Crime,Mpower Pictures|Relativity Media|1984 Private Defense Contractors|Virgin Produced|Moonlighting Films,9/23/11,166,6.4,2011,29081941.277744103,2450545.18945915
3447,71880,tt0810913,1.123666,79000000,149673788,Jack and Jill,Adam Sandler|Katie Holmes|Al Pacino|Eugenio Derbez|Tim Meadows,http://www.jackandjill-movie.com/,Dennis Dugan,His twin sister is coming for the holidays... ...and it ain't pretty.,duringcreditsstinger,"Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",91,Comedy,Columbia Pictures|Happy Madison Productions|Broken Road Productions,11/11/11,371,4.2,2011,76582445.36472629,145093477.114451
3448,63492,tt0770703,1.120851,20000000,30426096,What's Your Number?,Chris Evans|Anna Faris|Martin Freeman|Chris Pratt|Ari Graynor,http://www.whatsyournumbermovie.com/,Mark Mylod,Ally's looking for the best ex of her life.,based on novel|loser|magazine|womanizer|mission,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",106,Comedy|Romance,Regency Enterprises|Contrafilm|New Regency Pictures,9/30/11,390,6.2,2011,19387960.8518294,29494997.906100202
3449,23047,tt0479997,1.11981,40000000,88100000,Season of the Witch,Nicolas Cage|Ron Perlman|Ulrich Thomsen|Christopher Lee|Fernanda Dorogi,http://www.seasonofthewitchmovie.com,Dominic Sena,Not all souls can be saved.,inquisition|monk|ambush|witch|hero,"A 14th century Crusader (Cage) returns with his comrade (Perlman) to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch (Foy) to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",95,Adventure|Fantasy|Action,Atlas Entertainment|Relativity Media,1/7/11,453,5.2,2011,38775921.7036588,85403967.55230871
3450,75900,tt1655420,1.116674,6400000,35057696,My Week with Marilyn,Michelle Williams|Eddie Redmayne|Kenneth Branagh|Julia Ormond|Judi Dench,http://myweekwithmarilynmovie.com/,Simon Curtis,Sometimes You Just Need to Get Away,based on novel|biography|historical figure|marilyn monroe,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",99,Drama,BBC Films|The Weinstein Company|UK Film Council|Lip Sync Post|Trademark Films,10/17/11,212,6.7,2011,6204147.47258542,33984861.88016681
3452,74465,tt1389137,1.111078,50000000,120081841,We Bought a Zoo,Matt Damon|Scarlett Johansson|Thomas Haden Church|Colin Ford|Maggie Elizabeth Jones,http://www.weboughtazoo.com/,Cameron Crowe,A True Zoo Story,zoo,"Benjamin has lost his wife. In a bid to start his life over, he purchases a large house that has a zoo. This is welcome news for his daughter, but his son is not happy about it. The zoo is need of renovation and Benjamin sets about the work with the head keeper, Kelly, and the rest of the zoo staff. But, the zoo soon runs into financial trouble. The staff must get the zoo back to its former glory, pass a zoo inspection, and get it back open to the public.",124,Drama|Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Vinyl Films|LBI Entertainment,12/22/11,589,6.4,2011,48469902.129573606,116407101.61618
3454,71469,tt1093357,1.107689,30000000,64626786,The Darkest Hour,Emile Hirsch|Rachael Taylor|Olivia Thirlby|Joel Kinnaman|Max Minghella,http://www.darkesthourmovie.com/,Chris Gorak,Survive The Holidays,alien invasion|american abroad|moscow|unlikely heroes|failed business,The story tells of a group of young people who fight to survive in Russia after an alien invasion.,89,Horror|Action|Thriller|Science Fiction,Summit Entertainment|Regency Enterprises|Bazelevs Production|The Jacobson Company|New Regency Pictures,12/25/11,309,4.7,2011,29081941.277744103,62649079.8473779
3455,50014,tt1454029,1.105855,25000000,124272124,The Help,Emma Stone|Viola Davis|Octavia Spencer|Bryce Dallas Howard|Jessica Chastain,http://thehelpmovie.com/#/splash,Tate Taylor,Change begins with a whisper.,mississippi|based on novel|exploitation|racial segregation|racism,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",146,Drama,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment,8/9/11,1056,7.6,2011,24234951.064786803,120469153.75428401
3456,75174,tt1601913,1.102011,25000000,77278331,The Grey,Liam Neeson|Dermot Mulroney|Frank Grillo|Dallas Roberts|Joe Anderson,http://www.thegreythemovie.com/,Joe Carnahan,Live or Die on This Day,alcohol|isolation|wolf|wilderness|stranded,An oil drilling team struggles to survive after a plane crash strands them in the wilds of Alaska. Hunting them is a pack of wolves that sees them as intruders.,117,Action|Drama|Thriller,Scott Free Productions|1984 Private Defense Contractors|LD Entertainment|Open Road Films|Inferno Distribution,12/11/11,955,6.3,2011,24234951.064786803,74913462.80613591
3457,60308,tt1210166,1.081676,50000000,110206216,Moneyball,Brad Pitt|Jonah Hill|Robin Wright|Philip Seymour Hoffman|Chris Pratt,http://www.moneyball-movie.com/,Bennett Miller,What are you really worth?,underdog|based on novel|baseball|teamwork|partner,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",133,Drama,Columbia Pictures|Scott Rudin Productions,9/22/11,899,6.9,2011,48469902.129573606,106833690.071813
3459,49950,tt1265990,1.074793,16000000,40492759,The Roommate,Minka Kelly|Leighton Meester|Cam Gigandet|Aly Michalka|Matt Lanter,http://www.theroommate-movie.com/,Christian E. Christiansen,"2,000 colleges. 8 million roommates. Which one will you get?",jealousy|roommate|obsession|campus|love,"When Sara (Minka Kelly), a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca (Leighton Meester), is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",91,Thriller|Drama|Horror,Vertigo Entertainment|Screen Gems,2/4/11,133,5.5,2011,15510368.6814635,39253601.313728206
3461,49517,tt1340800,1.058691,30000000,0,Tinker Tailor Soldier Spy,John Hurt|Gary Oldman|Kathy Burke|Benedict Cumberbatch|Colin Firth,http://www.tinker-tailor-soldier-spy.com/,Tomas Alfredson,How do you find an enemy who is hidden right before your eyes?,spy|cold war|spying|espionage|mole,"George Smiley, a recently retired MI6 agent, is doing his best to adjust to a life outside the secret service. However, when a disgraced agent reappears with information concerning a mole at the heart of the service, Smiley is drawn back into the murky field of espionage. Tasked with investigating which of his trusted former colleagues has chosen to betray him and their country, Smiley narrows his search to four suspects - all experienced, skilled and successful agents - but past histories, rivalries and friendships make it far from easy to pinpoint the man who is eating away at the heart of the British establishment.",127,Drama|Thriller|Mystery,StudioCanal|Kinowelt Filmproduktion|Canal+|CinÃ©CinÃ©ma|Working Title Films,9/16/11,490,6.5,2011,29081941.277744103,0.0
3462,40805,tt0990407,1.0583420000000001,120000000,227817248,The Green Hornet,Seth Rogen|Jay Chou|Christoph Waltz|Cameron Diaz|Edward Furlong,http://www.sonypictures.com/movies/thegreenhornet/,Michel Gondry,Breaking the Law to Protect It.,bomb|martial arts|assassin|vandalism|nightclub,"Britt Reid (Seth Rogen), the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father (Tom Wilkinson) dies, Britt meets Kato (Jay Chou), a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky (Christoph Waltz).",119,Action|Crime|Comedy,Original Film|Sony Pictures Entertainment|Reliance BIG Entertainment,1/12/11,854,5.4,2011,116327765.110976,220845594.27977598
3463,49022,tt0491152,1.055533,35000000,59901913,Something Borrowed,Kate Hudson|Ginnifer Goodwin|John Krasinski|Colin Egglesfield|Ashley Williams,http://somethingborrowedmovie.warnerbros.com/,Luke Greenfield,It's a thin line between love and friendship.,new york|alcohol|based on novel|secret|cheating,"Though Rachel (Ginnifer Goodwin) is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy (Kate Hudson). Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan (John Krasinski), Rachel's confidant, harbors a potentially explosive secret of his own.",112,Comedy|Drama|Romance,Alcon Entertainment|Wild Ocean Films|2S Films,5/5/11,180,6.0,2011,33928931.490701504,58068797.20968461
3464,37430,tt0816462,1.0542559999999999,90000000,48795021,Conan the Barbarian,Jason Momoa|Rose McGowan|Rachel Nichols|Ron Perlman|Stephen Lang,http://www.conanthebarbarianin3d.com/,Marcus Nispel,Enter an age undreamed of,sword|slavery|princess|remake|revenge,"A quest that begins as a personal vendetta for the fierce Cimmerian warrior soon turns into an epic battle against hulking rivals, horrific monsters, and impossible odds, as Conan (Jason Momoa) realizes he is the only hope of saving the great nations of Hyboria from an encroaching reign of supernatural evil.",113,Adventure|Fantasy|Action,Dark Horse Entertainment|Nu Image Films|Paradox Entertainment|Nimar Studios|Millennium Films,8/17/11,382,5.2,2011,87245823.83323249,47301797.8456097
